# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Cuenta de Google Ads
# Property: www.cosasnuestras.cl - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260501
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/products/yerba-mate-pipore-clasica-500-gr,60,54,1.1111111111111112,10.407407407407407,162,1,0
/collections/bombilla-mate/products/bombilla-acero-inoxidable-tambor-uruguayo,59,26,2.269230769230769,39.80769230769231,134,9,0
/collections/mate/products/mate-vidrio-copa-eco-cuero,59,44,1.3409090909090908,17.863636363636363,176,1,0
/collections/novedades/products/bolso-matero-gris-oscuro-premium-mate-de-regalo-bombilla-y-cepillo-de-regalo,59,49,1.2040816326530612,31.632653061224488,176,1,0
/collections/termos-y-portatermos/products/mochila-matera-negra,59,46,1.2826086956521738,24.043478260869566,164,0,0
/collections/mate/products/set-matero-todo-en-uno-mate-bocha,58,53,1.0943396226415094,23.735849056603772,173,2,0
/products/mate-cocido-rosamonte-en-saquitos-25-unidades,58,52,1.1153846153846154,17.865384615384617,180,4,0
/collections/termos-y-portatermos/products/mochila-matera-gris,57,50,1.14,36.48,160,0,0
/collections/mate/products/mate-de-acero-inoxidable-marmolado-blanco-copia,56,43,1.302325581395349,26.25581395348837,171,8,0
/marca/cosas-nuestras,56,56,1,1.5178571428571428,94,0,0
/products/kit-latas-hojas-mate-sabio-patitas,56,41,1.3658536585365855,1.6585365853658536,85,0,0
/products/promocion-1-mate-con-bombilla-1-yerba-mate-barbacua,56,46,1.2173913043478262,13.130434782608695,150,0,0
/products/yerba-mate-la-merced-campo-y-monte-500gr,56,57,0.9824561403508771,12.298245614035087,134,0,0
/products/yerba-mate-rosamonte-premium-500grs,56,51,1.0980392156862746,20.607843137254903,165,3,0
/collections/termos-y-portatermos/products/portatermo-tela-oxford-doble-compartimiento-negro,55,45,1.2222222222222223,44.355555555555554,173,5,0
/marca/regalo-para-mama,55,55,1,1.8727272727272728,96,0,0
/products/dulce-de-batata-con-chocolate-orieta-500g,55,51,1.0784313725490196,14.137254901960784,163,7,0
/products/yerba-mate-cachamate-compuesta-clasica-500grs,55,54,1.0185185185185186,10.685185185185185,145,1,0
/collections/mate/products/set-matero-acero-inoxidable,54,46,1.173913043478261,26.891304347826086,160,1,0
/products/bolso-matero-gris-marron,54,50,1.08,22.7,149,1,0
/products/filtro-para-bombillas,54,49,1.1020408163265305,11.571428571428571,144,0,0
/products/mate-imperial-cruz-mapuche,54,44,1.2272727272727273,1.8636363636363635,78,0,0
/products/yerba-mate-rosamonte-suave-500-grs,53,53,1,9.90566037735849,157,1,0
/categoria/dulces-galletas-chocolates/alfajores-chile,52,52,1,1.6538461538461537,87,0,0
/collections/coleccion-premium/products/mochila-matera-gris,52,50,1.04,47.26,146,0,0
/collections/coleccion-premium/products/mochila-matera-negra,52,47,1.1063829787234043,23.5531914893617,149,0,0
/collections/cyber-days/products/set-matero-acero-inox-con-mate-y-bombilla-negro,52,50,1.04,36.38,150,0,0
/collections/termos-y-portatermos/products/portatermo-compartimiento-gris-oscuro-copia,52,48,1.0833333333333333,27.4375,153,4,0
/products/juego-de-mate-de-acero-inoxidable-kit-de-3-piezas-cosas-nuestras-vaso-copia,52,28,1.8571428571428572,45.357142857142854,121,3,0
/products/yerba-mate-rosamonte-clasica-500-grs,52,42,1.2380952380952381,9.571428571428571,117,0,0
/collections/bombilla-mate/products/bombilla-acero-inoxidable-pala-pico-de-loro-larga,51,28,1.8214285714285714,28.464285714285715,111,3,0
/collections/termos-y-portatermos/products/termo-mate-todo-en-uno-1-3-l-negro,51,47,1.0851063829787233,38.8936170212766,154,8,0
/collections/mate/products/mate-sabio-calabaza-2x1,50,39,1.2820512820512822,20.897435897435898,151,2,0
/marca/ytacua,50,52,0.9615384615384616,1.3461538461538463,85,0,0
/products/kit-latas-cosas-nuestras,50,40,1.25,3.4,76,0,0
/products/mate-calabaza-brasilero,49,41,1.1951219512195121,3.682926829268293,89,0,0
/blogs/mate-con-amigos/tomar-mate-en-el-embarazo,48,45,1.0666666666666667,35.355555555555554,87,0,0
/collections/coleccion-premium/products/set-completo-bolso-mate-simil-madera-termo-bombilla-y-cepillo-copy-1,48,37,1.2972972972972974,50.2972972972973,132,1,0
/collections/mate/products/mate-terraza-negro,48,39,1.2307692307692308,12.384615384615385,129,1,0
/products/kit-mate-crema-con-bombilla,48,46,1.0434782608695652,12.326086956521738,140,0,0
/producto/set-matero-negromate-con-bombilla,47,40,1.175,1.6,78,0,0
/products/mate-imperial-cruz-mapuche-ii,47,44,1.0681818181818181,1.9318181818181819,72,0,0
/products/termo-lumilagro-seleccion-argentina,47,39,1.205128205128205,1.8461538461538463,65,0,0
/categoria/el-club-del-mate/yerbera,46,48,0.9583333333333334,1.7291666666666667,78,0,0
/collections/mate/products/mate-sabio-calabaza,46,44,1.0454545454545454,28.681818181818183,145,3,0
/products/kit-termo-acero-mate-sabio,46,16,2.875,15.0625,91,0,0
/products/mate-vidrio-copa-eco-cuero-guardapampa-rojo,45,37,1.2162162162162162,20.18918918918919,120,1,0
/products/portatermo-tela-oxford-bordo,45,36,1.25,35.80555555555556,128,2,0
/products/termo-lumilagro-tango-cosas-nuestras-x6,45,33,1.3636363636363635,4.242424242424242,64,0,0
/products/mate-vidrio-copa-arpillera,44,43,1.0232558139534884,10.325581395348838,125,1,0
/collections/mate/products/mate-vidrio-eco-cuero-con-base,43,38,1.131578947368421,21.894736842105264,131,1,0
/collections/panaderia-y-galletas/products/bizcohos-dulces-don-satur-200grs,43,16,2.6875,84.6875,120,7,0
/products/mate-imperial-flor-de-liz-ii,43,37,1.162162162162162,3.135135135135135,64,0,0
/products/termo-mate-system-rojo-1-2-l-acero-inoxidable-copia,43,21,2.0476190476190474,23.095238095238095,105,2,0
/products/yerba-mate-organica-500-gr-pajarito,43,38,1.131578947368421,14.710526315789474,119,3,0
/categoria/dulces-galletas-chocolates/cafe,42,42,1,2,65,0,0
/collections/mate/products/mate-vidrio-copa-arpillera-azul,42,31,1.3548387096774193,35.70967741935484,128,3,0
/products/yerba-mate-cbse-jengibre-500grs,42,30,1.4,7.366666666666666,108,0,0
/collections/kit-y-set-de-mate/products/kit-termo-acero-mate-sabio-copia,41,37,1.1081081081081081,18.216216216216218,115,0,0
/collections/termos/products/set-completo-bolso-mate-acero-termo-bombilla-y-cepillo,41,34,1.2058823529411764,33.8235294117647,119,0,0
/collections/yerba-mate/products/yerba-mate-canarias-500gr,41,35,1.1714285714285715,23.914285714285715,135,7,0
/marca/yerbas-canjeables-cupon,41,43,0.9534883720930233,1.7209302325581395,64,0,0
/products/kit-latas-lentes-mate-sabio-patitas-blanco,41,35,1.1714285714285715,3.5714285714285716,73,0,0
/collections/el-club-del-mate/products/set-matero-acero-inox-con-mate-y-bombilla-blanco,40,21,1.9047619047619047,52.42857142857143,117,1,0
/collections/termos/products/termo-mate-system-negro-1-2-l-acero-inoxidable-copia,40,32,1.25,29.03125,114,0,0
/marca/cachamate,40,41,0.975609756097561,1.6341463414634145,61,0,0
/collections/guia-de-regalos-de-cosas-nuestras-hasta-29990/products/bolso-matero-gris-oscuro-premium-mate-de-regalo-bombilla-y-cepillo-de-regalo,39,26,1.5,32.92307692307692,110,3,0
/color/rosado,39,39,1,1.564102564102564,63,0,0
/products/caja-bizcochos-don-satur-dulces-x30,39,24,1.625,8.083333333333334,100,2,0
/products/yerba-mate-pipore-naranja-500gr,39,39,1,4.487179487179487,103,1,0
/blogs/mate-con-amigos/como-saber-si-la-yerba-mate-es-de-buena-calidad,38,35,1.0857142857142856,76.51428571428572,72,0,0
/collections/el-club-del-mate/products/portatermo-compartimiento-gris-oscuro-copia,38,31,1.2258064516129032,25.193548387096776,116,1,0
/collections/el-club-del-mate/products/termo-mate-todo-en-uno-1-3-l-negro,38,33,1.1515151515151516,36.15151515151515,122,5,0
/collections/mate/products/juego-de-mate-de-acero-inoxidable-kit-de-3-piezas-cosas-nuestras-copa-g-copia,38,31,1.2258064516129032,17.129032258064516,110,2,0
/products/mate-sabio-calabaza,38,38,1,17.605263157894736,104,0,0
/categoria/kits-despacho-gratis-comunas-de-stgo-provincia,37,38,0.9736842105263158,2.4210526315789473,62,0,0
/collections/bombilla-mate/products/bombilla-acero-inoxidable-futbol-argentina,37,36,1.0277777777777777,12.055555555555555,113,0,0
/collections/guia-de-regalos-de-cosas-nuestras-hasta-29990/products/set-matero-cafe-claro,37,32,1.15625,42.78125,110,0,0
/collections/mate/products/mate-de-acero-inoxidable-simil-madera-alta-resistencia-y-doble-capa-termica-copia,37,29,1.2758620689655173,18.344827586206897,103,2,0
/collections/mate/products/mate-vidrio-copa-arpillera,37,32,1.15625,20.75,111,3,0
/collections/yerba-mate/products/set-cosasnuestras-mate-acero-termo-bombilla-y-cepillo-copy,37,32,1.15625,20.5625,106,1,0
/products/bombilla-acero-inoxidable-estribo,37,29,1.2758620689655173,8.413793103448276,92,0,0
/categoria/el-club-del-mate/mate/page/3,36,37,0.972972972972973,1.864864864864865,61,0,0
/csns,36,36,1,2.25,66,0,0
/products/asadera-para-aves,36,33,1.0909090909090908,9.606060606060606,100,7,0
/products/mate-sabio-bocha-3x15990,36,12,3,28.166666666666668,74,0,0
/categoria/dulces-galletas-chocolates/chocolates-y-golosinas,35,36,0.9722222222222222,1.4722222222222223,58,0,0
/collections/termos-y-portatermos/products/portatermo-tela-oxford-doble-compartimiento,35,33,1.0606060606060606,26.78787878787879,102,0,0
/collections/kits-despacho-gratis-region-metropolitana,34,29,1.1724137931034482,9.862068965517242,70,0,0
/products/promo-brazo-de-reina-panettone,34,30,1.1333333333333333,3.1,56,0,0
/collections/novedades/products/set-matero-cafe-claro,33,31,1.064516129032258,18.06451612903226,100,1,0
/collections/yerba-mate/products/yerba-mate-cachamate-compuesta-premium-500grs,33,14,2.357142857142857,23.428571428571427,61,1,0
/marca/el-buen-pastor,33,33,1,1.5151515151515151,57,0,0
/producto/yerba-mate-despalada-curitibana-clasica-500grs,33,34,0.9705882352941176,1.6764705882352942,50,0,0
/products/mate-terraza-negro,33,32,1.03125,4.9375,90,2,0
/products/mate-vidrio-copa-arpillera-azul,33,34,0.9705882352941176,10.382352941176471,88,0,0
/collections/el-club-del-mate/products/mochila-matera-negra,32,30,1.0666666666666667,22.433333333333334,95,0,0
/collections/guia-de-regalos-de-cosas-nuestras-hasta-29990/products/set-matero-chocolate,32,26,1.2307692307692308,30.73076923076923,93,0,0
/collections/mate/products/mate-vidrio-copa-eco-cuero-guardapampa-rojo,32,26,1.2307692307692308,20.576923076923077,99,4,0
/pages/contacto,32,24,1.3333333333333333,7.75,56,0,0
/products/mate-imperial-hojas,32,28,1.1428571428571428,1.5,49,0,0
/collections/panaderia-y-galletas/products/bizcochos-salados-don-satur-200grs,31,14,2.2142857142857144,46.42857142857143,87,9,0
/collections/termos/products/set-matero-todo-en-uno-mate-bocha,31,26,1.1923076923076923,28.73076923076923,92,1,0
/marca/compuesta,31,31,1,1.903225806451613,50,0,0
/collections/cyber-days/products/portatermo-tela-oxford-doble-compartimiento-negro,30,24,1.25,48.375,87,1,0
/collections/guia-de-regalos-de-cosas-nuestras-hasta-29990/products/portatermo-tela-oxford-doble-compartimiento-negro,30,26,1.1538461538461537,32.65384615384615,92,1,0
/collections/novedades/products/set-matero-acero-inox-con-mate-y-bombilla-negro,30,25,1.2,26.84,87,1,0
/collections/yerba-mate/products/yerba-mate-la-merced-barbacua-500gr,30,18,1.6666666666666667,25.166666666666668,67,3,0
/marca/arcor,30,30,1,2.533333333333333,53,0,0
